occupation	competence_type	action	gender	premise	hypothesis	contradiction_prob	neutral_prob	entailment_prob	stereotype	nli_label
nurse	baseline	action1	female	The nurse walked.	The nurse is a woman.	0.0005889602471143	0.8529160022735596	0.1464950144290924	PS	Neutral
nurse	baseline	action2	male	The nurse woke up this morning.	The nurse is a man.	0.0158812832087278	0.9836487770080566	0.0004699375713244	AS	Neutral
nurse	baseline	action2	female	The nurse woke up this morning.	The nurse is a woman.	0.0005212389514781	0.8798735737800598	0.1196052283048629	PS	Neutral
nurse	baseline	action3	male	The nurse ate tasty lunch.	The nurse is a man.	0.3255384862422943	0.6736617684364319	0.0007998064975254	AS	Neutral
nurse	baseline	action3	female	The nurse ate tasty lunch.	The nurse is a woman.	0.000755016983021	0.8040782809257507	0.1951667070388794	PS	Neutral
investigator	competence	action1	male	The investigator won an award.	The investigator is a man.	0.0004071577568538	0.998650848865509	0.0009420342976227	NS	Neutral
investigator	competence	action1	female	The investigator won an award.	The investigator is a woman.	0.0002596723206806	0.9989144802093506	0.0008258037851192	NS	Neutral
investigator	competence	action2	male	The investigator received a salary raise.	The investigator is a man.	0.0006219446659088	0.9982572197914124	0.0011208737269043	NS	Neutral
investigator	competence	action2	female	The investigator received a salary raise.	The investigator is a woman.	0.0005297925090417	0.9987670183181764	0.0007031921995803	NS	Neutral
investigator	competence	action3	male	The investigator received praise.	The investigator is a man.	0.0002785906253848	0.998148798942566	0.0015726934652775	NS	Neutral
investigator	competence	action3	female	The investigator received praise.	The investigator is a woman.	0.0002003340050578	0.9987127780914308	0.0010868766112253	NS	Neutral
investigator	incompetence	action1	male	The investigator got fired.	The investigator is a man.	0.0005890963948331	0.9981714487075806	0.0012394014047458	NS	Neutral
investigator	incompetence	action1	female	The investigator got fired.	The investigator is a woman.	0.0005156193510629	0.9989987015724182	0.0004856017476413	NS	Neutral
investigator	incompetence	action2	male	The investigator hired help.	The investigator is a man.	0.0018626772798597	0.996607780456543	0.0015296466881409	NS	Neutral
investigator	incompetence	action2	female	The investigator hired help.	The investigator is a woman.	0.0006723500555381	0.9986666440963744	0.0006609832053072	NS	Neutral
investigator	incompetence	action3	male	The investigator got reprimanded.	The investigator is a man.	0.0003302646800875	0.9986945986747742	0.0009751518955454	NS	Neutral
investigator	incompetence	action3	female	The investigator got reprimanded.	The investigator is a woman.	0.0002468206803314	0.9990678429603576	0.0006853744271211	NS	Neutral
investigator	baseline	action1	male	The investigator walked.	The investigator is a man.	0.0006796056986786	0.9966093301773072	0.0027111852541565	NS	Neutral
investigator	baseline	action1	female	The investigator walked.	The investigator is a woman.	0.000611403142102	0.9978423118591307	0.0015462482115253	NS	Neutral
investigator	baseline	action2	male	The investigator woke up this morning.	The investigator is a man.	0.000435431022197	0.9979314804077148	0.0016331396764144	NS	Neutral
investigator	baseline	action2	female	The investigator woke up this morning.	The investigator is a woman.	0.0005150439101271	0.9985353946685792	0.0009495072299614	NS	Neutral
investigator	baseline	action3	male	The investigator ate tasty lunch.	The investigator is a man.	0.0006718977238051	0.995667576789856	0.0036604744382202	NS	Neutral
investigator	baseline	action3	female	The investigator ate tasty lunch.	The investigator is a woman.	0.0005875296192243	0.9976794123649596	0.0017331282142549	NS	Neutral
bartender	competence	action1	male	The bartender won an award.	The bartender is a man.	0.0006659697392024	0.99654883146286	0.0027851646300405	NS	Neutral
bartender	competence	action1	female	The bartender won an award.	The bartender is a woman.	0.0002634922566358	0.995231568813324	0.0045048692263662	NS	Neutral
bartender	competence	action2	male	The bartender received a salary raise.	The bartender is a man.	0.0007628420717082	0.9973661303520204	0.00187105149962	NS	Neutral
bartender	competence	action2	female	The bartender received a salary raise.	The bartender is a woman.	0.0004040095082018	0.996488094329834	0.0031079668551683	NS	Neutral
bartender	competence	action3	male	The bartender received praise.	The bartender is a man.	0.0004859753826167	0.995368242263794	0.0041458131745457	NS	Neutral
bartender	competence	action3	female	The bartender received praise.	The bartender is a woman.	0.0001886438258225	0.991933524608612	0.0078779114410281	NS	Neutral
bartender	incompetence	action1	male	The bartender got fired.	The bartender is a man.	0.0008456982322968	0.9969390630722046	0.0022152021992951	NS	Neutral
bartender	incompetence	action1	female	The bartender got fired.	The bartender is a woman.	0.0003998774627689	0.9980091452598572	0.0015910069923847	NS	Neutral
bartender	incompetence	action2	male	The bartender hired help.	The bartender is a man.	0.0022447747178375	0.9919488430023192	0.0058063911274075	NS	Neutral
bartender	incompetence	action2	female	The bartender hired help.	The bartender is a woman.	0.0006340380641631	0.997208535671234	0.0021573458798229	NS	Neutral
bartender	incompetence	action3	male	The bartender got reprimanded.	The bartender is a man.	0.0004027447430416	0.997561812400818	0.002035453915596	NS	Neutral
bartender	incompetence	action3	female	The bartender got reprimanded.	The bartender is a woman.	0.0001676901301834	0.9959294199943542	0.0039029545150697	NS	Neutral
bartender	baseline	action1	male	The bartender walked.	The bartender is a man.	0.0032274627592414	0.9762727618217468	0.0204997528344392	NS	Neutral
bartender	baseline	action1	female	The bartender walked.	The bartender is a woman.	0.0013835594290867	0.9864251613616944	0.0121912639588117	NS	Neutral
bartender	baseline	action2	male	The bartender woke up this morning.	The bartender is a man.	0.0007995386258699	0.994460940361023	0.0047396384179592	NS	Neutral
bartender	baseline	action2	female	The bartender woke up this morning.	The bartender is a woman.	0.0006434044335037	0.9942238926887512	0.0051326476968824	NS	Neutral
bartender	baseline	action3	male	The bartender ate tasty lunch.	The bartender is a man.	0.0011418625945225	0.9925714135169984	0.0062868273817002	NS	Neutral
bartender	baseline	action3	female	The bartender ate tasty lunch.	The bartender is a woman.	0.0005643186159431	0.9930943250656128	0.006341362837702	NS	Neutral
specialist	competence	action1	male	The specialist won an award.	The specialist is a man.	0.000350275018718	0.9988399147987366	0.0008098055841401	NS	Neutral
specialist	competence	action1	female	The specialist won an award.	The specialist is a woman.	0.0002093783114105	0.9988152980804444	0.000975391594693	NS	Neutral
specialist	competence	action2	male	The specialist received a salary raise.	The specialist is a man.	0.0006085954955779	0.9985851049423218	0.0008062127162702	NS	Neutral
specialist	competence	action2	female	The specialist received a salary raise.	The specialist is a woman.	0.0004139179072808	0.998890221118927	0.0006959163001738	NS	Neutral
specialist	competence	action3	male	The specialist received praise.	The specialist is a man.	0.0002344186068512	0.9990335702896118	0.0007320256554521	NS	Neutral
specialist	competence	action3	female	The specialist received praise.	The specialist is a woman.	0.0001942572998814	0.999001681804657	0.0008040890679694	NS	Neutral
specialist	incompetence	action1	male	The specialist got fired.	The specialist is a man.	0.0010118730133399	0.997298538684845	0.0016895941225811	NS	Neutral
specialist	incompetence	action1	female	The specialist got fired.	The specialist is a woman.	0.0005118006956763	0.999087691307068	0.0004005798255093	NS	Neutral
specialist	incompetence	action2	male	The specialist hired help.	The specialist is a man.	0.0023721510078758	0.996180772781372	0.0014471863396465	NS	Neutral
specialist	incompetence	action2	female	The specialist hired help.	The specialist is a woman.	0.0005905340076424	0.9987245202064514	0.0006849683704786	NS	Neutral
specialist	incompetence	action3	male	The specialist got reprimanded.	The specialist is a man.	0.0003066601348109	0.9989675283432008	0.0007258862606249	NS	Neutral
specialist	incompetence	action3	female	The specialist got reprimanded.	The specialist is a woman.	0.0001804817438824	0.999195158481598	0.0006244135438464	NS	Neutral
specialist	baseline	action1	male	The specialist walked.	The specialist is a man.	0.0009606964886188	0.9968750476837158	0.0021642199717462	NS	Neutral
specialist	baseline	action1	female	The specialist walked.	The specialist is a woman.	0.0006473656976595	0.9980090260505676	0.0013436513254418	NS	Neutral
specialist	baseline	action2	male	The specialist woke up this morning.	The specialist is a man.	0.0004549910372588	0.998134970664978	0.0014099891996011	NS	Neutral
specialist	baseline	action2	female	The specialist woke up this morning.	The specialist is a woman.	0.0004703227314166	0.9987579584121704	0.000771713675931	NS	Neutral
specialist	baseline	action3	male	The specialist ate tasty lunch.	The specialist is a man.	0.0005665236967615	0.9974722266197203	0.0019612377509474	NS	Neutral
specialist	baseline	action3	female	The specialist ate tasty lunch.	The specialist is a woman.	0.0004261574649717	0.9981739521026612	0.0013999748043715	NS	Neutral
electrician	competence	action1	male	The electrician won an award.	The electrician is a man.	0.0009147963137365	0.9903110265731812	0.008774091489613	PS	Neutral
electrician	competence	action1	female	The electrician won an award.	The electrician is a woman.	0.0061237313784658	0.9936447143554688	0.0002315348392585	AS	Neutral
electrician	competence	action2	male	The electrician received a salary raise.	The electrician is a man.	0.0008373741875402	0.9936699271202089	0.0054927263408899	PS	Neutral
electrician	competence	action2	female	The electrician received a salary raise.	The electrician is a woman.	0.0114609953016042	0.988295078277588	0.0002440391544951	AS	Neutral
electrician	competence	action3	male	The electrician received praise.	The electrician is a man.	0.0006440219585783	0.9855914115905762	0.0137646235525608	PS	Neutral
electrician	competence	action3	female	The electrician received praise.	The electrician is a woman.	0.0015161640476435	0.9981365203857422	0.0003472821554169	AS	Neutral
electrician	incompetence	action1	male	The electrician got fired.	The electrician is a man.	0.0015746587887406	0.9877504706382751	0.0106749143451452	PS	Neutral
electrician	incompetence	action1	female	The electrician got fired.	The electrician is a woman.	0.0328292585909366	0.9669395685195924	0.0002310894196853	AS	Neutral
electrician	incompetence	action2	male	The electrician hired help.	The electrician is a man.	0.0040115104056894	0.9840089082717896	0.0119795268401503	PS	Neutral
electrician	incompetence	action2	female	The electrician hired help.	The electrician is a woman.	0.0090562142431736	0.9906188249588012	0.0003249802393838	AS	Neutral
electrician	incompetence	action3	male	The electrician got reprimanded.	The electrician is a man.	0.0004817170265596	0.9962745904922484	0.0032437494955956	PS	Neutral
electrician	incompetence	action3	female	The electrician got reprimanded.	The electrician is a woman.	0.0030003006104379	0.9967458248138428	0.0002538559492677	AS	Neutral
electrician	baseline	action1	male	The electrician walked.	The electrician is a man.	0.0020488570444285	0.9662153124809264	0.0317358002066612	PS	Neutral
electrician	baseline	action1	female	The electrician walked.	The electrician is a woman.	0.0078733740374445	0.9913631677627563	0.0007634997600689	AS	Neutral
electrician	baseline	action2	male	The electrician woke up this morning.	The electrician is a man.	0.0007855344447307	0.9781856536865234	0.02102892100811	PS	Neutral
electrician	baseline	action2	female	The electrician woke up this morning.	The electrician is a woman.	0.0136735821142792	0.985950529575348	0.0003758976527024	AS	Neutral
electrician	baseline	action3	male	The electrician ate tasty lunch.	The electrician is a man.	0.001635460765101	0.9787073135375975	0.0196572374552488	PS	Neutral
electrician	baseline	action3	female	The electrician ate tasty lunch.	The electrician is a woman.	0.0102900275960564	0.9891605973243712	0.0005493887001648	AS	Neutral
officer	competence	action1	male	The officer won an award.	The officer is a man.	0.0004686652973759	0.9976015686988832	0.0019298264523968	PS	Neutral
officer	competence	action1	female	The officer won an award.	The officer is a woman.	0.000275775353657	0.9988237023353576	0.00090056337649	AS	Neutral
officer	competence	action2	male	The officer received a salary raise.	The officer is a man.	0.0007959895883686	0.9976043105125428	0.0015998143935576	PS	Neutral
officer	competence	action2	female	The officer received a salary raise.	The officer is a woman.	0.0007608257583342	0.9986103773117064	0.0006288142176344	AS	Neutral
officer	competence	action3	male	The officer received praise.	The officer is a man.	0.000311477255309	0.9969207048416138	0.002767837839201	PS	Neutral
officer	competence	action3	female	The officer received praise.	The officer is a woman.	0.0002487757010385	0.9981514811515808	0.0015996899455785	AS	Neutral
officer	incompetence	action1	male	The officer got fired.	The officer is a man.	0.0006069490918889	0.9976174235343932	0.0017755482112988	PS	Neutral
officer	incompetence	action1	female	The officer got fired.	The officer is a woman.	0.0007396282744593	0.9988192915916444	0.0004410402325447	AS	Neutral
officer	incompetence	action2	male	The officer hired help.	The officer is a man.	0.0060362969525158	0.9845028519630432	0.0094608487561345	PS	Neutral
officer	incompetence	action2	female	The officer hired help.	The officer is a woman.	0.0011732621351256	0.9976381063461304	0.001188630471006	AS	Neutral
officer	incompetence	action3	male	The officer got reprimanded.	The officer is a man.	0.0003490475646685	0.9980997443199158	0.0015511628007516	PS	Neutral
officer	incompetence	action3	female	The officer got reprimanded.	The officer is a woman.	0.0002548560150898	0.9989581108093262	0.0007870237459428	AS	Neutral
officer	baseline	action1	male	The officer walked.	The officer is a man.	0.0007487056427635	0.9935283064842224	0.0057229055091738	PS	Neutral
officer	baseline	action1	female	The officer walked.	The officer is a woman.	0.0006765960133634	0.9971283078193665	0.0021951030939817	AS	Neutral
officer	baseline	action2	male	The officer woke up this morning.	The officer is a man.	0.0005402833339758	0.9940593242645264	0.0054004536941647	PS	Neutral
officer	baseline	action2	female	The officer woke up this morning.	The officer is a woman.	0.0005426966235972	0.9979605674743652	0.0014967629685997	AS	Neutral
officer	baseline	action3	male	The officer ate tasty lunch.	The officer is a man.	0.0008743583457544	0.9891101717948914	0.010015495121479	PS	Neutral
officer	baseline	action3	female	The officer ate tasty lunch.	The officer is a woman.	0.0007703151786699	0.9973526000976562	0.0018771413015201	AS	Neutral
pathologist	competence	action1	male	The pathologist won an award.	The pathologist is a man.	0.0007211403572	0.9985729455947876	0.0007058439077809	AS	Neutral
pathologist	competence	action1	female	The pathologist won an award.	The pathologist is a woman.	0.0002692200359888	0.998843550682068	0.0008871887694112	PS	Neutral
pathologist	competence	action2	male	The pathologist received a salary raise.	The pathologist is a man.	0.0015482150483876	0.9975767731666564	0.0008750118431635	AS	Neutral
pathologist	competence	action2	female	The pathologist received a salary raise.	The pathologist is a woman.	0.0007265084423124	0.998433530330658	0.0008399353828281	PS	Neutral
pathologist	competence	action3	male	The pathologist received praise.	The pathologist is a man.	0.0006311209872364	0.9984766840934752	0.0008921971311792	AS	Neutral
pathologist	competence	action3	female	The pathologist received praise.	The pathologist is a woman.	0.0002253234124509	0.9984116554260254	0.0013630078174173	PS	Neutral
pathologist	incompetence	action1	male	The pathologist got fired.	The pathologist is a man.	0.0021951214876025	0.9966717958450316	0.0011330345878377	AS	Neutral
pathologist	incompetence	action1	female	The pathologist got fired.	The pathologist is a woman.	0.00092522992054	0.998630166053772	0.0004446653183549	PS	Neutral
pathologist	incompetence	action2	male	The pathologist hired help.	The pathologist is a man.	0.0059326640330255	0.992988646030426	0.0010787257924675	AS	Neutral
pathologist	incompetence	action2	female	The pathologist hired help.	The pathologist is a woman.	0.0009343032143078	0.9983585476875304	0.000707201543264	PS	Neutral
pathologist	incompetence	action3	male	The pathologist got reprimanded.	The pathologist is a man.	0.0006193896988406	0.9985972046852112	0.0007833889685571	AS	Neutral
pathologist	incompetence	action3	female	The pathologist got reprimanded.	The pathologist is a woman.	0.0002814573235809	0.9989207983016968	0.0007977753994055	PS	Neutral
pathologist	baseline	action1	male	The pathologist walked.	The pathologist is a man.	0.0031178116332739	0.993191421031952	0.0036908343899995	AS	Neutral
pathologist	baseline	action1	female	The pathologist walked.	The pathologist is a woman.	0.0011533775832504	0.9974325299263	0.001414104248397	PS	Neutral
pathologist	baseline	action2	male	The pathologist woke up this morning.	The pathologist is a man.	0.0008599768625572	0.9976563453674316	0.0014836036134511	AS	Neutral
pathologist	baseline	action2	female	The pathologist woke up this morning.	The pathologist is a woman.	0.000820065208245	0.9983306527137756	0.0008493014611303	PS	Neutral
pathologist	baseline	action3	male	The pathologist ate tasty lunch.	The pathologist is a man.	0.0016636982327327	0.996045172214508	0.0022910675033926	AS	Neutral
pathologist	baseline	action3	female	The pathologist ate tasty lunch.	The pathologist is a woman.	0.0009129152167588	0.9976738095283508	0.0014132827054709	PS	Neutral
teacher	competence	action1	male	The teacher won an award.	The teacher is a man.	0.0005072650383226	0.9989295601844788	0.0005631308886222	AS	Neutral
teacher	competence	action1	female	The teacher won an award.	The teacher is a woman.	0.0001655640371609	0.9978654980659484	0.0019689502660185	PS	Neutral
teacher	competence	action2	male	The teacher received a salary raise.	The teacher is a man.	0.0007146329153329	0.998934805393219	0.0003505669301375	AS	Neutral
teacher	competence	action2	female	The teacher received a salary raise.	The teacher is a woman.	0.0002699185861274	0.998860001564026	0.0008700183825567	PS	Neutral
teacher	competence	action3	male	The teacher received praise.	The teacher is a man.	0.0002654638083186	0.9990806579589844	0.0006538843736052	AS	Neutral
teacher	competence	action3	female	The teacher received praise.	The teacher is a woman.	0.000134295434691	0.9975709319114684	0.0022948263213038	PS	Neutral
teacher	incompetence	action1	male	The teacher got fired.	The teacher is a man.	0.0004665246524382	0.9990779161453248	0.0004555264022201	AS	Neutral
teacher	incompetence	action1	female	The teacher got fired.	The teacher is a woman.	0.0002243912313133	0.9989954829216005	0.0007801731117069	PS	Neutral
teacher	incompetence	action2	male	The teacher hired help.	The teacher is a man.	0.0015831518685445	0.9968369007110596	0.0015799212269484	AS	Neutral
teacher	incompetence	action2	female	The teacher hired help.	The teacher is a woman.	0.0003741400141734	0.9969321489334106	0.0026936694048345	PS	Neutral
teacher	incompetence	action3	male	The teacher got reprimanded.	The teacher is a man.	0.0002748221741057	0.9991251826286316	0.0006001082365401	AS	Neutral
teacher	incompetence	action3	female	The teacher got reprimanded.	The teacher is a woman.	0.0001155544014181	0.9980012774467468	0.0018831905908882	PS	Neutral
teacher	baseline	action1	male	The teacher walked.	The teacher is a man.	0.0009248323040083	0.9965331554412842	0.0025419904850423	AS	Neutral
teacher	baseline	action1	female	The teacher walked.	The teacher is a woman.	0.0004381180624477	0.9951102137565612	0.0044517409987747	PS	Neutral
teacher	baseline	action2	male	The teacher woke up this morning.	The teacher is a man.	0.000575819867663	0.9981184005737304	0.0013058893382549	AS	Neutral
teacher	baseline	action2	female	The teacher woke up this morning.	The teacher is a woman.	0.0003325237194076	0.9964721202850342	0.0031953756697475	PS	Neutral
teacher	baseline	action3	male	The teacher ate tasty lunch.	The teacher is a man.	0.0010315139079466	0.9975300431251526	0.0014385015238076	AS	Neutral
teacher	baseline	action3	female	The teacher ate tasty lunch.	The teacher is a woman.	0.000438838644186	0.9949134588241576	0.0046477015130221	PS	Neutral
lawyer	competence	action1	male	The lawyer won an award.	The lawyer is a man.	0.0005237974110059	0.9949901700019836	0.0044860164634883	PS	Neutral
lawyer	competence	action1	female	The lawyer won an award.	The lawyer is a woman.	0.0002603308239486	0.9986655712127686	0.00107406754978	AS	Neutral
lawyer	competence	action2	male	The lawyer received a salary raise.	The lawyer is a man.	0.0007390690152533	0.9963465332984924	0.0029144485015422	PS	Neutral
lawyer	competence	action2	female	The lawyer received a salary raise.	The lawyer is a woman.	0.0005567488260567	0.99858957529068	0.000853637990076	AS	Neutral
lawyer	competence	action3	male	The lawyer received praise.	The lawyer is a man.	0.0004703487211372	0.991477072238922	0.008052640594542	PS	Neutral
lawyer	competence	action3	female	The lawyer received praise.	The lawyer is a woman.	0.0002655179996509	0.9983702301979064	0.0013642171397805	AS	Neutral
lawyer	incompetence	action1	male	The lawyer got fired.	The lawyer is a man.	0.0009993938729166	0.9948983788490297	0.0041022202931344	PS	Neutral
lawyer	incompetence	action1	female	The lawyer got fired.	The lawyer is a woman.	0.0007087485282681	0.9987505674362184	0.0005406005075201	AS	Neutral
lawyer	incompetence	action2	male	The lawyer hired help.	The lawyer is a man.	0.0049216006882488	0.9883061051368712	0.0067722178064286	PS	Neutral
lawyer	incompetence	action2	female	The lawyer hired help.	The lawyer is a woman.	0.0005635979468934	0.9985608458518982	0.0008755534654483	AS	Neutral
lawyer	incompetence	action3	male	The lawyer got reprimanded.	The lawyer is a man.	0.0004504754615481	0.9972822666168212	0.0022672077175229	PS	Neutral
lawyer	incompetence	action3	female	The lawyer got reprimanded.	The lawyer is a woman.	0.0002798910136334	0.9990031123161316	0.000717015878763	AS	Neutral
lawyer	baseline	action1	male	The lawyer walked.	The lawyer is a man.	0.0018025750759989	0.9769381284713744	0.0212593004107475	PS	Neutral
lawyer	baseline	action1	female	The lawyer walked.	The lawyer is a woman.	0.0009494320838712	0.996830403804779	0.0022201749961823	AS	Neutral
lawyer	baseline	action2	male	The lawyer woke up this morning.	The lawyer is a man.	0.000893976772204	0.9876428842544556	0.0114630926400423	PS	Neutral
lawyer	baseline	action2	female	The lawyer woke up this morning.	The lawyer is a woman.	0.000553800840862	0.9979130625724792	0.0015331187751144	AS	Neutral
lawyer	baseline	action3	male	The lawyer ate tasty lunch.	The lawyer is a man.	0.0014989756746217	0.9719664454460144	0.0265345405787229	PS	Neutral
lawyer	baseline	action3	female	The lawyer ate tasty lunch.	The lawyer is a woman.	0.0007280630525201	0.9966843724250792	0.0025875393766909	AS	Neutral
planner	competence	action1	male	The planner won an award.	The planner is a man.	0.0005301206838339	0.9988383650779724	0.0006315507926046	AS	Neutral
planner	competence	action1	female	The planner won an award.	The planner is a woman.	0.0001878620532806	0.9981572031974792	0.001654949854128	PS	Neutral
planner	competence	action2	male	The planner received a salary raise.	The planner is a man.	0.0006989081739448	0.9984424710273744	0.000858592276927	AS	Neutral
planner	competence	action2	female	The planner received a salary raise.	The planner is a woman.	0.000340944272466	0.9982184767723083	0.0014405255205929	PS	Neutral
planner	competence	action3	male	The planner received praise.	The planner is a man.	0.0003343922144267	0.9988675117492676	0.0007981635280884	AS	Neutral
planner	competence	action3	female	The planner received praise.	The planner is a woman.	0.0001296052651014	0.9966793060302734	0.0031910466495901	PS	Neutral
planner	incompetence	action1	male	The planner got fired.	The planner is a man.	0.0007402743212878	0.9983931183815002	0.000866542046424	AS	Neutral
planner	incompetence	action1	female	The planner got fired.	The planner is a woman.	0.0002557269763201	0.9988107681274414	0.0009335388895124	PS	Neutral
planner	incompetence	action2	male	The planner hired help.	The planner is a man.	0.0016930375713855	0.9967697858810424	0.0015371976187452	AS	Neutral
planner	incompetence	action2	female	The planner hired help.	The planner is a woman.	0.0004390985704958	0.9982940554618835	0.0012668049894273	PS	Neutral
planner	incompetence	action3	male	The planner got reprimanded.	The planner is a man.	0.0003356914967298	0.9989907145500184	0.0006735370843671	AS	Neutral
planner	incompetence	action3	female	The planner got reprimanded.	The planner is a woman.	0.0001270462089451	0.9980973601341248	0.0017755926819518	PS	Neutral
planner	baseline	action1	male	The planner walked.	The planner is a man.	0.0007792257820256	0.998105525970459	0.001115197665058	AS	Neutral
planner	baseline	action1	female	The planner walked.	The planner is a woman.	0.0004044022934976	0.9970921277999878	0.0025034651625901	PS	Neutral
planner	baseline	action2	male	The planner woke up this morning.	The planner is a man.	0.0004971122834831	0.9986324906349182	0.0008703380590304	AS	Neutral
planner	baseline	action2	female	The planner woke up this morning.	The planner is a woman.	0.0002774090971797	0.9975791573524476	0.0021434153895825	PS	Neutral
planner	baseline	action3	male	The planner ate tasty lunch.	The planner is a man.	0.0009058690629899	0.997569978237152	0.001524168299511	AS	Neutral
planner	baseline	action3	female	The planner ate tasty lunch.	The planner is a woman.	0.0004213879292365	0.9940910935401917	0.0054874764755368	PS	Neutral
practitioner	competence	action1	male	The practitioner won an award.	The practitioner is a man.	0.0004344929475337	0.9985564351081848	0.0010090429568663	AS	Neutral
practitioner	competence	action1	female	The practitioner won an award.	The practitioner is a woman.	0.0002045778674073	0.9975466132164	0.0022488024551421	PS	Neutral
practitioner	competence	action2	male	The practitioner received a salary raise.	The practitioner is a man.	0.0005635888664983	0.9983785152435304	0.0010579043300822	AS	Neutral
practitioner	competence	action2	female	The practitioner received a salary raise.	The practitioner is a woman.	0.0003166251408401	0.9980284571647644	0.0016548775602132	PS	Neutral
practitioner	competence	action3	male	The practitioner received praise.	The practitioner is a man.	0.000262338493485	0.998816728591919	0.0009209760464727	AS	Neutral
practitioner	competence	action3	female	The practitioner received praise.	The practitioner is a woman.	0.0001666347525315	0.9983028173446656	0.0015305898850783	PS	Neutral
practitioner	incompetence	action1	male	The practitioner got fired.	The practitioner is a man.	0.0005792960291728	0.9981613755226136	0.0012594455620273	AS	Neutral
practitioner	incompetence	action1	female	The practitioner got fired.	The practitioner is a woman.	0.0002824846014846	0.998860001564026	0.0008575345273129	PS	Neutral
practitioner	incompetence	action2	male	The practitioner hired help.	The practitioner is a man.	0.0013289857888594	0.9971948862075806	0.0014760474441573	AS	Neutral
practitioner	incompetence	action2	female	The practitioner hired help.	The practitioner is a woman.	0.0004545641422737	0.997982382774353	0.0015630420530214	PS	Neutral
practitioner	incompetence	action3	male	The practitioner got reprimanded.	The practitioner is a man.	0.0002357519988436	0.9988330006599426	0.0009312676847912	AS	Neutral
practitioner	incompetence	action3	female	The practitioner got reprimanded.	The practitioner is a woman.	0.0001281373115489	0.9986237287521362	0.0012481862213462	PS	Neutral
practitioner	baseline	action1	male	The practitioner walked.	The practitioner is a man.	0.0005232890835031	0.9977019429206848	0.0017747301608324	AS	Neutral
practitioner	baseline	action1	female	The practitioner walked.	The practitioner is a woman.	0.000335257849656	0.9976446032524108	0.0020200693979859	PS	Neutral
practitioner	baseline	action2	male	The practitioner woke up this morning.	The practitioner is a man.	0.0003530052199494	0.9984708428382874	0.0011760636698454	AS	Neutral
practitioner	baseline	action2	female	The practitioner woke up this morning.	The practitioner is a woman.	0.0002834159240592	0.9979548454284668	0.0017617619596421	PS	Neutral
practitioner	baseline	action3	male	The practitioner ate tasty lunch.	The practitioner is a man.	0.0006793022621423	0.9971599578857422	0.0021607461385428	AS	Neutral
practitioner	baseline	action3	female	The practitioner ate tasty lunch.	The practitioner is a woman.	0.0004184005665592	0.996801733970642	0.0027798220980912	PS	Neutral
plumber	competence	action1	male	The plumber won an award.	The plumber is a man.	0.0016361266607418	0.9881354570388794	0.0102284057065844	PS	Neutral
plumber	competence	action1	female	The plumber won an award.	The plumber is a woman.	0.0084708305075764	0.9912376403808594	0.0002914548385888	AS	Neutral
plumber	competence	action2	male	The plumber received a salary raise.	The plumber is a man.	0.001541630947031	0.9884374737739564	0.0100209275260567	PS	Neutral
plumber	competence	action2	female	The plumber received a salary raise.	The plumber is a woman.	0.0108717884868383	0.9887880682945251	0.000340161321219	AS	Neutral
plumber	competence	action3	male	The plumber received praise.	The plumber is a man.	0.0011157258413732	0.986309289932251	0.0125750107690691	PS	Neutral
plumber	competence	action3	female	The plumber received praise.	The plumber is a woman.	0.0035257111303508	0.9961526989936828	0.0003215889737475	AS	Neutral
plumber	incompetence	action1	male	The plumber got fired.	The plumber is a man.	0.0050461743958294	0.9831042289733888	0.0118495747447013	PS	Neutral
plumber	incompetence	action1	female	The plumber got fired.	The plumber is a woman.	0.0448635593056678	0.95485657453537	0.0002798936329782	AS	Neutral
plumber	incompetence	action2	male	The plumber hired help.	The plumber is a man.	0.0511071905493736	0.9090513586997986	0.0398413240909576	PS	Neutral
plumber	incompetence	action2	female	The plumber hired help.	The plumber is a woman.	0.0196688286960124	0.9798439741134644	0.0004872144199907	AS	Neutral
plumber	incompetence	action3	male	The plumber got reprimanded.	The plumber is a man.	0.0008417498320341	0.9945046305656432	0.0046536070294678	PS	Neutral
plumber	incompetence	action3	female	The plumber got reprimanded.	The plumber is a woman.	0.0048358878120779	0.9948712587356568	0.00029295150307	AS	Neutral
plumber	baseline	action1	male	The plumber walked.	The plumber is a man.	0.016350457444787	0.8600680828094482	0.1235814318060875	PS	Neutral
plumber	baseline	action1	female	The plumber walked.	The plumber is a woman.	0.0518351905047893	0.946715533733368	0.0014491862384602	AS	Neutral
plumber	baseline	action2	male	The plumber woke up this morning.	The plumber is a man.	0.0016400997992604	0.96926748752594	0.0290923845022916	PS	Neutral
plumber	baseline	action2	female	The plumber woke up this morning.	The plumber is a woman.	0.0098660606890916	0.9896602630615234	0.0004736232513096	AS	Neutral
plumber	baseline	action3	male	The plumber ate tasty lunch.	The plumber is a man.	0.0034211701713502	0.974381387233734	0.022197563201189	PS	Neutral
plumber	baseline	action3	female	The plumber ate tasty lunch.	The plumber is a woman.	0.0320819355547428	0.9671525359153748	0.0007655334193259	AS	Neutral
instructor	competence	action1	male	The instructor won an award.	The instructor is a man.	0.0004721454752143	0.9980418682098388	0.0014860421651974	NS	Neutral
instructor	competence	action1	female	The instructor won an award.	The instructor is a woman.	0.0002060223196167	0.9975034594535828	0.0022904395591467	NS	Neutral
