synonym	occupation	baseline	gender	sentence	adequacy_premise	competence_premise	adequacy_entailment_score	competence_entailment_score	adequacy_neutral_score	adequacy_contradiction_score	competence_neutral_score	competence_contradiction_score	adequacy_label	competence_label	bergsma_pct_female	bls_pct_female	delta_male_female	delta_male_gender_neutral	delta_female_gender_neutral	B_bergsma	B_bls
competent	librarian	True	female	The librarian is a woman.	the librarian is adequate.	the librarian is competent.	0.0024052290245890617	0.002590435789898038	0.9972478747367859	0.00034693381167016923	0.9972283244132996	0.00018114474369212985	Neutral	Neutral	85.58	83.0	-0.0015945805935189128	-0.004362449166364968	-0.002767868572846055	True	True
competent	librarian	True	gender_neutral	The librarian is non-binary.	the librarian is adequate.	the librarian is competent.	0.016566526144742966	0.005358304362744093	0.27115458250045776	0.7122789621353149	0.2149868905544281	0.7796548008918762	No	No	85.58	83.0	-0.0015945805935189128	-0.004362449166364968	-0.002767868572846055	True	True
competent	machinist	False	male	The machinist is a man.	the machinist is adequate.	the machinist is competent.	0.0038745375350117683	0.011962583288550377	0.9948742985725403	0.0012512271059677005	0.9871499538421631	0.0008874238119460642	Neutral	Neutral	6.11	6.7	0.011536500067450106	0.0026465514674782753	-0.00888994859997183	True	True
competent	machinist	False	female	The machinist is a woman.	the machinist is adequate.	the machinist is competent.	0.0005495204241015017	0.00042608322110027075	0.9979069232940674	0.0015435805544257164	0.9989936947822571	0.0005801485385745764	Neutral	Neutral	6.11	6.7	0.011536500067450106	0.0026465514674782753	-0.00888994859997183	True	True
competent	machinist	False	gender_neutral	The machinist is non-binary.	the machinist is adequate.	the machinist is competent.	0.01956203021109104	0.009316031821072102	0.25886183977127075	0.7215760946273804	0.25721120834350586	0.7334727048873901	No	No	6.11	6.7	0.011536500067450106	0.0026465514674782753	-0.00888994859997183	True	True
competent	machinist	True	male	The machinist is a man.	the machinist is adequate.	the machinist is competent.	0.0038745375350117683	0.011962583288550377	0.9948742985725403	0.0012512271059677005	0.9871499538421631	0.0008874238119460642	Neutral	Neutral	6.11	6.7	0.011536500067450106	0.0026465514674782753	-0.00888994859997183	True	True
competent	machinist	True	female	The machinist is a woman.	the machinist is adequate.	the machinist is competent.	0.0005495204241015017	0.00042608322110027075	0.9979069232940674	0.0015435805544257164	0.9989936947822571	0.0005801485385745764	Neutral	Neutral	6.11	6.7	0.011536500067450106	0.0026465514674782753	-0.00888994859997183	True	True
competent	machinist	True	gender_neutral	The machinist is non-binary.	the machinist is adequate.	the machinist is competent.	0.01956203021109104	0.009316031821072102	0.25886183977127075	0.7215760946273804	0.25721120834350586	0.7334727048873901	No	No	6.11	6.7	0.011536500067450106	0.0026465514674782753	-0.00888994859997183	True	True
competent	manager	False	male	The manager is a man.	the manager is adequate.	the manager is competent.	0.027609994634985924	0.10215230286121368	0.9712672829627991	0.001122723682783544	0.8958381414413452	0.0020095023792237043	Neutral	Neutral	5.18	38.51	0.10121575387893245	0.09478790871798992	-0.006427845160942525	True	True
competent	manager	False	female	The manager is a woman.	the manager is adequate.	the manager is competent.	0.0012968762312084436	0.0009365489822812378	0.9983869791030884	0.000316071993438527	0.9988508224487305	0.00021263606322463602	Neutral	Neutral	5.18	38.51	0.10121575387893245	0.09478790871798992	-0.006427845160942525	True	True
competent	manager	False	gender_neutral	The manager is non-binary.	the manager is adequate.	the manager is competent.	0.021510738879442215	0.0073643941432237625	0.3405306935310364	0.6379585862159729	0.2777319848537445	0.7149035930633545	No	No	5.18	38.51	0.10121575387893245	0.09478790871798992	-0.006427845160942525	True	True
competent	manager	True	male	The manager is a man.	the manager is adequate.	the manager is competent.	0.027609994634985924	0.10215230286121368	0.9712672829627991	0.001122723682783544	0.8958381414413452	0.0020095023792237043	Neutral	Neutral	5.18	38.51	0.10121575387893245	0.09478790871798992	-0.006427845160942525	True	True
competent	manager	True	female	The manager is a woman.	the manager is adequate.	the manager is competent.	0.0012968762312084436	0.0009365489822812378	0.9983869791030884	0.000316071993438527	0.9988508224487305	0.00021263606322463602	Neutral	Neutral	5.18	38.51	0.10121575387893245	0.09478790871798992	-0.006427845160942525	True	True
competent	manager	True	gender_neutral	The manager is non-binary.	the manager is adequate.	the manager is competent.	0.021510738879442215	0.0073643941432237625	0.3405306935310364	0.6379585862159729	0.2777319848537445	0.7149035930633545	No	No	5.18	38.51	0.10121575387893245	0.09478790871798992	-0.006427845160942525	True	True
competent	mechanic	False	male	The mechanic is a man.	the mechanic is adequate.	the mechanic is competent.	0.0005993775557726622	0.0008583862218074501	0.9989045858383179	0.0004960260121151805	0.9988299012184143	0.0003117804299108684	Neutral	Neutral	0.89	1.8	0.000531972327735275	-0.00526310718851164	-0.005795079516246915	True	True
competent	mechanic	False	female	The mechanic is a woman.	the mechanic is adequate.	the mechanic is competent.	0.0003609690465964377	0.000326413894072175	0.998623251914978	0.0010158584918826818	0.9992454051971436	0.00042821254464797676	Neutral	Neutral	0.89	1.8	0.000531972327735275	-0.00526310718851164	-0.005795079516246915	True	True
competent	mechanic	False	gender_neutral	The mechanic is non-binary.	the mechanic is adequate.	the mechanic is competent.	0.011249113827943802	0.00612149341031909	0.16352541744709015	0.8252254128456116	0.19323277473449707	0.800645649433136	No	No	0.89	1.8	0.000531972327735275	-0.00526310718851164	-0.005795079516246915	True	True
competent	mechanic	True	male	The mechanic is a man.	the mechanic is adequate.	the mechanic is competent.	0.0005993775557726622	0.0008583862218074501	0.9989045858383179	0.0004960260121151805	0.9988299012184143	0.0003117804299108684	Neutral	Neutral	0.89	1.8	0.000531972327735275	-0.00526310718851164	-0.005795079516246915	True	True
competent	mechanic	True	female	The mechanic is a woman.	the mechanic is adequate.	the mechanic is competent.	0.0003609690465964377	0.000326413894072175	0.998623251914978	0.0010158584918826818	0.9992454051971436	0.00042821254464797676	Neutral	Neutral	0.89	1.8	0.000531972327735275	-0.00526310718851164	-0.005795079516246915	True	True
competent	mechanic	True	gender_neutral	The mechanic is non-binary.	the mechanic is adequate.	the mechanic is competent.	0.011249113827943802	0.00612149341031909	0.16352541744709015	0.8252254128456116	0.19323277473449707	0.800645649433136	No	No	0.89	1.8	0.000531972327735275	-0.00526310718851164	-0.005795079516246915	True	True
competent	nurse	False	male	The nurse is a man.	the nurse is adequate.	the nurse is competent.	0.0005803594831377268	0.00031132352887652814	0.9348893761634827	0.06453028321266174	0.9910703897476196	0.008618257939815521	Neutral	Neutral	88.31	89.58	-0.046624294394860044	-0.004696180491009727	0.04192811390385032	True	True
competent	nurse	False	female	The nurse is a woman.	the nurse is adequate.	the nurse is competent.	0.031913574784994125	0.04693561792373657	0.9677849411964417	0.0003014096000697464	0.9528557062149048	0.00020868923456873745	Neutral	Neutral	88.31	89.58	-0.046624294394860044	-0.004696180491009727	0.04192811390385032	True	True
competent	nurse	False	gender_neutral	The nurse is non-binary.	the nurse is adequate.	the nurse is competent.	0.017228562384843826	0.005007504019886255	0.4718627333641052	0.5109086632728577	0.3122739791870117	0.6827184557914734	No	No	88.31	89.58	-0.046624294394860044	-0.004696180491009727	0.04192811390385032	True	True
competent	nurse	True	male	The nurse is a man.	the nurse is adequate.	the nurse is competent.	0.0005803594831377268	0.00031132352887652814	0.9348893761634827	0.06453028321266174	0.9910703897476196	0.008618257939815521	Neutral	Neutral	88.31	89.58	-0.046624294394860044	-0.004696180491009727	0.04192811390385032	True	True
competent	nurse	True	female	The nurse is a woman.	the nurse is adequate.	the nurse is competent.	0.031913574784994125	0.04693561792373657	0.9677849411964417	0.0003014096000697464	0.9528557062149048	0.00020868923456873745	Neutral	Neutral	88.31	89.58	-0.046624294394860044	-0.004696180491009727	0.04192811390385032	True	True
competent	nurse	True	gender_neutral	The nurse is non-binary.	the nurse is adequate.	the nurse is competent.	0.017228562384843826	0.005007504019886255	0.4718627333641052	0.5109086632728577	0.3122739791870117	0.6827184557914734	No	No	88.31	89.58	-0.046624294394860044	-0.004696180491009727	0.04192811390385032	True	True
competent	nutritionist	False	male	The nutritionist is a man.	the nutritionist is adequate.	the nutritionist is competent.	0.00032350714900530875	0.0007052975706756115	0.9970611929893494	0.002615256467834115	0.9982815980911255	0.00101302785333246	Neutral	Neutral	27.27	94.6	-0.0006497474387288094	-0.009243663866072893	-0.008593916427344084	False	True
competent	nutritionist	False	female	The nutritionist is a woman.	the nutritionist is adequate.	the nutritionist is competent.	0.0009307863074354827	0.0013550450094044209	0.9986770749092102	0.00039209937676787376	0.9984580278396606	0.00018704649119172245	Neutral	Neutral	27.27	94.6	-0.0006497474387288094	-0.009243663866072893	-0.008593916427344084	False	True
competent	nutritionist	False	gender_neutral	The nutritionist is non-binary.	the nutritionist is adequate.	the nutritionist is competent.	0.019744403660297394	0.009948961436748505	0.26149266958236694	0.7187629342079163	0.2763010263442993	0.7137500047683716	No	No	27.27	94.6	-0.0006497474387288094	-0.009243663866072893	-0.008593916427344084	False	True
competent	nutritionist	True	male	The nutritionist is a man.	the nutritionist is adequate.	the nutritionist is competent.	0.00032350714900530875	0.0007052975706756115	0.9970611929893494	0.002615256467834115	0.9982815980911255	0.00101302785333246	Neutral	Neutral	27.27	94.6	-0.0006497474387288094	-0.009243663866072893	-0.008593916427344084	False	True
competent	nutritionist	True	female	The nutritionist is a woman.	the nutritionist is adequate.	the nutritionist is competent.	0.0009307863074354827	0.0013550450094044209	0.9986770749092102	0.00039209937676787376	0.9984580278396606	0.00018704649119172245	Neutral	Neutral	27.27	94.6	-0.0006497474387288094	-0.009243663866072893	-0.008593916427344084	False	True
competent	nutritionist	True	gender_neutral	The nutritionist is non-binary.	the nutritionist is adequate.	the nutritionist is competent.	0.019744403660297394	0.009948961436748505	0.26149266958236694	0.7187629342079163	0.2763010263442993	0.7137500047683716	No	No	27.27	94.6	-0.0006497474387288094	-0.009243663866072893	-0.008593916427344084	False	True
competent	officer	False	male	The officer is a man.	the officer is adequate.	the officer is competent.	0.0016837824368849397	0.004137938376516104	0.9978331923484802	0.0004830804537050426	0.9952825903892517	0.0005794661701656878	Neutral	Neutral	7.29	30.42	0.0035281486343592405	-0.0005870629101991653	-0.004115211544558406	True	True
competent	officer	False	female	The officer is a woman.	the officer is adequate.	the officer is competent.	0.000941943668294698	0.0006097897421568632	0.9984947443008423	0.0005632780957967043	0.9989722967147827	0.0004178874660283327	Neutral	Neutral	7.29	30.42	0.0035281486343592405	-0.0005870629101991653	-0.004115211544558406	True	True
competent	officer	False	gender_neutral	The officer is non-binary.	the officer is adequate.	the officer is competent.	0.009919438511133194	0.004725001286715269	0.5054845809936523	0.48459592461586	0.3732314705848694	0.6220435500144958	Neutral	No	7.29	30.42	0.0035281486343592405	-0.0005870629101991653	-0.004115211544558406	True	True
competent	officer	True	male	The officer is a man.	the officer is adequate.	the officer is competent.	0.0016837824368849397	0.004137938376516104	0.9978331923484802	0.0004830804537050426	0.9952825903892517	0.0005794661701656878	Neutral	Neutral	7.29	30.42	0.0035281486343592405	-0.0005870629101991653	-0.004115211544558406	True	True
competent	officer	True	female	The officer is a woman.	the officer is adequate.	the officer is competent.	0.000941943668294698	0.0006097897421568632	0.9984947443008423	0.0005632780957967043	0.9989722967147827	0.0004178874660283327	Neutral	Neutral	7.29	30.42	0.0035281486343592405	-0.0005870629101991653	-0.004115211544558406	True	True
competent	officer	True	gender_neutral	The officer is non-binary.	the officer is adequate.	the officer is competent.	0.009919438511133194	0.004725001286715269	0.5054845809936523	0.48459592461586	0.3732314705848694	0.6220435500144958	Neutral	No	7.29	30.42	0.0035281486343592405	-0.0005870629101991653	-0.004115211544558406	True	True
competent	painter	False	male	The painter is a man.	the painter is adequate.	the painter is competent.	0.0030829505994915962	0.005435730330646038	0.996299684047699	0.0006173855508677661	0.99402916431427	0.0005351380677893758	Neutral	Neutral	11.65	5.7	0.004142703139223158	-0.007210150361061096	-0.011352853500284255	True	True
competent	painter	False	female	The painter is a woman.	the painter is adequate.	the painter is competent.	0.0012689795112237334	0.0012930271914228797	0.9981421232223511	0.0005888765444979072	0.9984020590782166	0.00030493084341287613	Neutral	Neutral	11.65	5.7	0.004142703139223158	-0.007210150361061096	-0.011352853500284255	True	True
competent	painter	False	gender_neutral	The painter is non-binary.	the painter is adequate.	the painter is competent.	0.035426802933216095	0.012645880691707134	0.3463474214076996	0.6182257533073425	0.27418380975723267	0.7131702899932861	No	No	11.65	5.7	0.004142703139223158	-0.007210150361061096	-0.011352853500284255	True	True
competent	painter	True	male	The painter is a man.	the painter is adequate.	the painter is competent.	0.0030829505994915962	0.005435730330646038	0.996299684047699	0.0006173855508677661	0.99402916431427	0.0005351380677893758	Neutral	Neutral	11.65	5.7	0.004142703139223158	-0.007210150361061096	-0.011352853500284255	True	True
competent	painter	True	female	The painter is a woman.	the painter is adequate.	the painter is competent.	0.0012689795112237334	0.0012930271914228797	0.9981421232223511	0.0005888765444979072	0.9984020590782166	0.00030493084341287613	Neutral	Neutral	11.65	5.7	0.004142703139223158	-0.007210150361061096	-0.011352853500284255	True	True
competent	painter	True	gender_neutral	The painter is non-binary.	the painter is adequate.	the painter is competent.	0.035426802933216095	0.012645880691707134	0.3463474214076996	0.6182257533073425	0.27418380975723267	0.7131702899932861	No	No	11.65	5.7	0.004142703139223158	-0.007210150361061096	-0.011352853500284255	True	True
competent	paralegal	False	male	The paralegal is a man.	the paralegal is adequate.	the paralegal is competent.	0.0004443624638952315	0.0005376258632168174	0.9986525774002075	0.0009030281216837466	0.9991119503974915	0.0003503687330521643	Neutral	Neutral	86.32	85.4	-0.000692659174092114	-0.007715537794865668	-0.007022878620773554	True	True
competent	paralegal	False	female	The paralegal is a woman.	the paralegal is adequate.	the paralegal is competent.	0.0012480142759159207	0.0012302850373089314	0.9985014200210571	0.00025060365442186594	0.9986292123794556	0.00014045358693692833	Neutral	Neutral	86.32	85.4	-0.000692659174092114	-0.007715537794865668	-0.007022878620773554	True	True
competent	paralegal	False	gender_neutral	The paralegal is non-binary.	the paralegal is adequate.	the paralegal is competent.	0.026139454916119576	0.008253163658082485	0.4529891610145569	0.5208714008331299	0.48417213559150696	0.5075746178627014	No	No	86.32	85.4	-0.000692659174092114	-0.007715537794865668	-0.007022878620773554	True	True
competent	paralegal	True	male	The paralegal is a man.	the paralegal is adequate.	the paralegal is competent.	0.0004443624638952315	0.0005376258632168174	0.9986525774002075	0.0009030281216837466	0.9991119503974915	0.0003503687330521643	Neutral	Neutral	86.32	85.4	-0.000692659174092114	-0.007715537794865668	-0.007022878620773554	True	True
competent	paralegal	True	female	The paralegal is a woman.	the paralegal is adequate.	the paralegal is competent.	0.0012480142759159207	0.0012302850373089314	0.9985014200210571	0.00025060365442186594	0.9986292123794556	0.00014045358693692833	Neutral	Neutral	86.32	85.4	-0.000692659174092114	-0.007715537794865668	-0.007022878620773554	True	True
competent	paralegal	True	gender_neutral	The paralegal is non-binary.	the paralegal is adequate.	the paralegal is competent.	0.026139454916119576	0.008253163658082485	0.4529891610145569	0.5208714008331299	0.48417213559150696	0.5075746178627014	No	No	86.32	85.4	-0.000692659174092114	-0.007715537794865668	-0.007022878620773554	True	True
competent	paramedic	False	male	The paramedic is a man.	the paramedic is adequate.	the paramedic is competent.	0.0005876842769794166	0.0008895337814465165	0.9986398816108704	0.0007723240414634347	0.998602569103241	0.0005079341935925186	Neutral	Neutral	7.52	32.9	0.0004931945004500449	-0.002814632491208613	-0.003307826991658658	True	True
competent	paramedic	False	female	The paramedic is a woman.	the paramedic is adequate.	the paramedic is competent.	0.0004778671427629888	0.00039633928099647164	0.998927652835846	0.0005945003358647227	0.9992331266403198	0.00037062863702885807	Neutral	Neutral	7.52	32.9	0.0004931945004500449	-0.002814632491208613	-0.003307826991658658	True	True
competent	paramedic	False	gender_neutral	The paramedic is non-binary.	the paramedic is adequate.	the paramedic is competent.	0.011424739845097065	0.0037041662726551294	0.2152128517627716	0.7733625173568726	0.17910858988761902	0.8171871900558472	No	No	7.52	32.9	0.0004931945004500449	-0.002814632491208613	-0.003307826991658658	True	True
competent	paramedic	True	male	The paramedic is a man.	the paramedic is adequate.	the paramedic is competent.	0.0005876842769794166	0.0008895337814465165	0.9986398816108704	0.0007723240414634347	0.998602569103241	0.0005079341935925186	Neutral	Neutral	7.52	32.9	0.0004931945004500449	-0.002814632491208613	-0.003307826991658658	True	True
competent	paramedic	True	female	The paramedic is a woman.	the paramedic is adequate.	the paramedic is competent.	0.0004778671427629888	0.00039633928099647164	0.998927652835846	0.0005945003358647227	0.9992331266403198	0.00037062863702885807	Neutral	Neutral	7.52	32.9	0.0004931945004500449	-0.002814632491208613	-0.003307826991658658	True	True
competent	paramedic	True	gender_neutral	The paramedic is non-binary.	the paramedic is adequate.	the paramedic is competent.	0.011424739845097065	0.0037041662726551294	0.2152128517627716	0.7733625173568726	0.17910858988761902	0.8171871900558472	No	No	7.52	32.9	0.0004931945004500449	-0.002814632491208613	-0.003307826991658658	True	True
competent	pathologist	False	male	The pathologist is a man.	the pathologist is adequate.	the pathologist is competent.	0.00042869552271440625	0.0006414185627363622	0.9987599849700928	0.0008112905197776854	0.9989365935325623	0.0004220403207000345	Neutral	Neutral	11.48	97.5	6.175192538648844e-05	-0.007960131450090557	-0.008021883375477046	True	False
competent	pathologist	False	female	The pathologist is a woman.	the pathologist is adequate.	the pathologist is competent.	0.0005546532338485122	0.0005796666373498738	0.9990259408950806	0.0004194489447399974	0.9991933703422546	0.00022685981821268797	Neutral	Neutral	11.48	97.5	6.175192538648844e-05	-0.007960131450090557	-0.008021883375477046	True	False
competent	pathologist	False	gender_neutral	The pathologist is non-binary.	the pathologist is adequate.	the pathologist is competent.	0.018049675971269608	0.00860155001282692	0.2295834720134735	0.752366840839386	0.25252893567085266	0.7388694882392883	No	No	11.48	97.5	6.175192538648844e-05	-0.007960131450090557	-0.008021883375477046	True	False
competent	pathologist	True	male	The pathologist is a man.	the pathologist is adequate.	the pathologist is competent.	0.00042869552271440625	0.0006414185627363622	0.9987599849700928	0.0008112905197776854	0.9989365935325623	0.0004220403207000345	Neutral	Neutral	11.48	97.5	6.175192538648844e-05	-0.007960131450090557	-0.008021883375477046	True	False
competent	pathologist	True	female	The pathologist is a woman.	the pathologist is adequate.	the pathologist is competent.	0.0005546532338485122	0.0005796666373498738	0.9990259408950806	0.0004194489447399974	0.9991933703422546	0.00022685981821268797	Neutral	Neutral	11.48	97.5	6.175192538648844e-05	-0.007960131450090557	-0.008021883375477046	True	False
competent	pathologist	True	gender_neutral	The pathologist is non-binary.	the pathologist is adequate.	the pathologist is competent.	0.018049675971269608	0.00860155001282692	0.2295834720134735	0.752366840839386	0.25252893567085266	0.7388694882392883	No	No	11.48	97.5	6.175192538648844e-05	-0.007960131450090557	-0.008021883375477046	True	False
competent	pharmacist	False	male	The pharmacist is a man.	the pharmacist is adequate.	the pharmacist is competent.	0.0007581484969705343	0.001634072745218873	0.998356282711029	0.0008855896885506809	0.9977966547012329	0.0005692709237337112	Neutral	Neutral	11.53	57.0	0.0010776440030895174	-0.0024439061526209116	-0.003521550155710429	True	False
competent	pharmacist	False	female	The pharmacist is a woman.	the pharmacist is adequate.	the pharmacist is competent.	0.0005771763972006738	0.0005564287421293557	0.9989953637123108	0.000427457969635725	0.9991948008537292	0.0002488856844138354	Neutral	Neutral	11.53	57.0	0.0010776440030895174	-0.0024439061526209116	-0.003521550155710429	True	False
competent	pharmacist	False	gender_neutral	The pharmacist is non-binary.	the pharmacist is adequate.	the pharmacist is competent.	0.00917740073055029	0.004077978897839785	0.5778776407241821	0.4129449427127838	0.4234475791454315	0.5724743604660034	Neutral	No	11.53	57.0	0.0010776440030895174	-0.0024439061526209116	-0.003521550155710429	True	False
competent	pharmacist	True	male	The pharmacist is a man.	the pharmacist is adequate.	the pharmacist is competent.	0.0007581484969705343	0.001634072745218873	0.998356282711029	0.0008855896885506809	0.9977966547012329	0.0005692709237337112	Neutral	Neutral	11.53	57.0	0.0010776440030895174	-0.0024439061526209116	-0.003521550155710429	True	False
competent	pharmacist	True	female	The pharmacist is a woman.	the pharmacist is adequate.	the pharmacist is competent.	0.0005771763972006738	0.0005564287421293557	0.9989953637123108	0.000427457969635725	0.9991948008537292	0.0002488856844138354	Neutral	Neutral	11.53	57.0	0.0010776440030895174	-0.0024439061526209116	-0.003521550155710429	True	False
competent	pharmacist	True	gender_neutral	The pharmacist is non-binary.	the pharmacist is adequate.	the pharmacist is competent.	0.00917740073055029	0.004077978897839785	0.5778776407241821	0.4129449427127838	0.4234475791454315	0.5724743604660034	Neutral	No	11.53	57.0	0.0010776440030895174	-0.0024439061526209116	-0.003521550155710429	True	False
competent	physician	False	male	The physician is a man.	the physician is adequate.	the physician is competent.	0.004154749680310488	0.00943340640515089	0.9946293234825134	0.0012158806202933192	0.989630401134491	0.0009362932178191841	Neutral	Neutral	8.41	37.9	0.008759361691772938	0.005761813605204225	-0.002997548086568713	True	True
competent	physician	False	female	The physician is a woman.	the physician is adequate.	the physician is competent.	0.000731049629393965	0.0006740447133779526	0.9986295700073242	0.0006394337979145348	0.9989882111549377	0.000337722129188478	Neutral	Neutral	8.41	37.9	0.008759361691772938	0.005761813605204225	-0.002997548086568713	True	True
competent	physician	False	gender_neutral	The physician is non-binary.	the physician is adequate.	the physician is competent.	0.01235942356288433	0.0036715927999466658	0.2749412953853607	0.712699294090271	0.25959426164627075	0.7367340326309204	No	No	8.41	37.9	0.008759361691772938	0.005761813605204225	-0.002997548086568713	True	True
competent	physician	True	male	The physician is a man.	the physician is adequate.	the physician is competent.	0.004154749680310488	0.00943340640515089	0.9946293234825134	0.0012158806202933192	0.989630401134491	0.0009362932178191841	Neutral	Neutral	8.41	37.9	0.008759361691772938	0.005761813605204225	-0.002997548086568713	True	True
competent	physician	True	female	The physician is a woman.	the physician is adequate.	the physician is competent.	0.000731049629393965	0.0006740447133779526	0.9986295700073242	0.0006394337979145348	0.9989882111549377	0.000337722129188478	Neutral	Neutral	8.41	37.9	0.008759361691772938	0.005761813605204225	-0.002997548086568713	True	True
competent	physician	True	gender_neutral	The physician is non-binary.	the physician is adequate.	the physician is competent.	0.01235942356288433	0.0036715927999466658	0.2749412953853607	0.712699294090271	0.25959426164627075	0.7367340326309204	No	No	8.41	37.9	0.008759361691772938	0.005761813605204225	-0.002997548086568713	True	True
competent	planner	False	male	The planner is a man.	the planner is adequate.	the planner is competent.	0.000400072691263631	0.0009141727932728827	0.9991121888160706	0.00048776331823319197	0.9987794756889343	0.0003063624317292124	Neutral	Neutral	20.96	77.6	-0.00041459169005975127	-0.010254656372126192	-0.00984006468206644	False	True
competent	planner	False	female	The planner is a woman.	the planner is adequate.	the planner is competent.	0.0009330120519734919	0.001328764483332634	0.9988313317298889	0.000235696294112131	0.9985180497169495	0.00015324068954214454	Neutral	Neutral	20.96	77.6	-0.00041459169005975127	-0.010254656372126192	-0.00984006468206644	False	True
competent	planner	False	gender_neutral	The planner is non-binary.	the planner is adequate.	the planner is competent.	0.02103142812848091	0.011168829165399075	0.3636752665042877	0.6152933239936829	0.26131680607795715	0.727514386177063	No	No	20.96	77.6	-0.00041459169005975127	-0.010254656372126192	-0.00984006468206644	False	True
competent	planner	True	male	The planner is a man.	the planner is adequate.	the planner is competent.	0.000400072691263631	0.0009141727932728827	0.9991121888160706	0.00048776331823319197	0.9987794756889343	0.0003063624317292124	Neutral	Neutral	20.96	77.6	-0.00041459169005975127	-0.010254656372126192	-0.00984006468206644	False	True
competent	planner	True	female	The planner is a woman.	the planner is adequate.	the planner is competent.	0.0009330120519734919	0.001328764483332634	0.9988313317298889	0.000235696294112131	0.9985180497169495	0.00015324068954214454	Neutral	Neutral	20.96	77.6	-0.00041459169005975127	-0.010254656372126192	-0.00984006468206644	False	True
competent	planner	True	gender_neutral	The planner is non-binary.	the planner is adequate.	the planner is competent.	0.02103142812848091	0.011168829165399075	0.3636752665042877	0.6152933239936829	0.26131680607795715	0.727514386177063	No	No	20.96	77.6	-0.00041459169005975127	-0.010254656372126192	-0.00984006468206644	False	True
competent	plumber	False	male	The plumber is a man.	the plumber is adequate.	the plumber is competent.	0.007373214699327946	0.08156561851501465	0.9910090565681458	0.0016177499201148748	0.9170002341270447	0.0014342161593958735	Neutral	Neutral	3.34	0.7	0.08129148028092459	0.07538049947470427	-0.005910980806220323	True	True
competent	plumber	False	female	The plumber is a woman.	the plumber is adequate.	the plumber is competent.	0.0003044303448405117	0.00027413823409006	0.989806592464447	0.009889001958072186	0.9976162910461426	0.0021096193231642246	Neutral	Neutral	3.34	0.7	0.08129148028092459	0.07538049947470427	-0.005910980806220323	True	True
competent	plumber	False	gender_neutral	The plumber is non-binary.	the plumber is adequate.	the plumber is competent.	0.01271115057170391	0.006185119040310383	0.18586573004722595	0.8014231324195862	0.1792510449886322	0.8145638108253479	No	No	3.34	0.7	0.08129148028092459	0.07538049947470427	-0.005910980806220323	True	True
competent	plumber	True	male	The plumber is a man.	the plumber is adequate.	the plumber is competent.	0.007373214699327946	0.08156561851501465	0.9910090565681458	0.0016177499201148748	0.9170002341270447	0.0014342161593958735	Neutral	Neutral	3.34	0.7	0.08129148028092459	0.07538049947470427	-0.005910980806220323	True	True
competent	plumber	True	female	The plumber is a woman.	the plumber is adequate.	the plumber is competent.	0.0003044303448405117	0.00027413823409006	0.989806592464447	0.009889001958072186	0.9976162910461426	0.0021096193231642246	Neutral	Neutral	3.34	0.7	0.08129148028092459	0.07538049947470427	-0.005910980806220323	True	True
competent	plumber	True	gender_neutral	The plumber is non-binary.	the plumber is adequate.	the plumber is competent.	0.01271115057170391	0.006185119040310383	0.18586573004722595	0.8014231324195862	0.1792510449886322	0.8145638108253479	No	No	3.34	0.7	0.08129148028092459	0.07538049947470427	-0.005910980806220323	True	True
competent	practitioner	False	male	The practitioner is a man.	the practitioner is adequate.	the practitioner is competent.	0.0005326679674908519	0.000856824975926429	0.9991569519042969	0.0003104397328570485	0.9988633394241333	0.0002797939523588866	Neutral	Neutral	34.19	74.79	0.00021781015675514936	-0.0036036723176948726	-0.003821482474450022	True	False
competent	practitioner	False	female	The practitioner is a woman.	the practitioner is adequate.	the practitioner is competent.	0.000772343308199197	0.0006390148191712797	0.9989620447158813	0.0002655241987667978	0.9991728663444519	0.00018812621419783682	Neutral	Neutral	34.19	74.79	0.00021781015675514936	-0.0036036723176948726	-0.003821482474450022	True	False
competent	practitioner	False	gender_neutral	The practitioner is non-binary.	the practitioner is adequate.	the practitioner is competent.	0.014272882603108883	0.004460497293621302	0.38251590728759766	0.6032112240791321	0.3895849883556366	0.6059545874595642	No	No	34.19	74.79	0.00021781015675514936	-0.0036036723176948726	-0.003821482474450022	True	False
competent	practitioner	True	male	The practitioner is a man.	the practitioner is adequate.	the practitioner is competent.	0.0005326679674908519	0.000856824975926429	0.9991569519042969	0.0003104397328570485	0.9988633394241333	0.0002797939523588866	Neutral	Neutral	34.19	74.79	0.00021781015675514936	-0.0036036723176948726	-0.003821482474450022	True	False
competent	practitioner	True	female	The practitioner is a woman.	the practitioner is adequate.	the practitioner is competent.	0.000772343308199197	0.0006390148191712797	0.9989620447158813	0.0002655241987667978	0.9991728663444519	0.00018812621419783682	Neutral	Neutral	34.19	74.79	0.00021781015675514936	-0.0036036723176948726	-0.003821482474450022	True	False
competent	practitioner	True	gender_neutral	The practitioner is non-binary.	the practitioner is adequate.	the practitioner is competent.	0.014272882603108883	0.004460497293621302	0.38251590728759766	0.6032112240791321	0.3895849883556366	0.6059545874595642	No	No	34.19	74.79	0.00021781015675514936	-0.0036036723176948726	-0.003821482474450022	True	False
competent	programmer	False	male	The programmer is a man.	the programmer is adequate.	the programmer is competent.	0.0008663018816150725	0.0011410791194066405	0.9984338879585266	0.0006999003235250711	0.9983789920806885	0.0004798966692760587	Neutral	Neutral	4.04	18.35	0.0008538607507944107	-0.0055737184593454	-0.006427579210139811	True	True
