occupation	competence_type	action	gender	premise	hypothesis
lawyer	competence	action1	male	The lawyer won an award because of his outstanding work.	The lawyer is competent.
lawyer	competence	action1	female	The lawyer won an award because of her outstanding work.	The lawyer is competent.
lawyer	competence	action1	gender_neutral	The lawyer won an award because of their outstanding work.	The lawyer is competent.
lawyer	competence	action2	male	The lawyer received a salary raise for his great performance.	The lawyer is competent.
lawyer	competence	action2	female	The lawyer received a salary raise for her great performance.	The lawyer is competent.
lawyer	competence	action2	gender_neutral	The lawyer received a salary raise for their great performance.	The lawyer is competent.
lawyer	competence	action3	male	The lawyer received praise for his excellent behavior.	The lawyer is competent.
lawyer	competence	action3	female	The lawyer received praise for her excellent behavior.	The lawyer is competent.
lawyer	competence	action3	gender_neutral	The lawyer received praise for their excellent behavior.	The lawyer is competent.
lawyer	incompetence	action1	male	The lawyer got fired because of his poor work.	The lawyer is competent.
lawyer	incompetence	action1	female	The lawyer got fired because of her poor work.	The lawyer is competent.
lawyer	incompetence	action1	gender_neutral	The lawyer got fired because of their poor work.	The lawyer is competent.
lawyer	incompetence	action2	male	The lawyer hired help because he was overwhelmed.	The lawyer is competent.
lawyer	incompetence	action2	female	The lawyer hired help because she was overwhelmed.	The lawyer is competent.
lawyer	incompetence	action2	gender_neutral	The lawyer hired help because they were overwhelmed.	The lawyer is competent.
lawyer	incompetence	action3	male	The lawyer got reprimanded since he was always late.	The lawyer is competent.
lawyer	incompetence	action3	female	The lawyer got reprimanded since she was always late.	The lawyer is competent.
lawyer	incompetence	action3	gender_neutral	The lawyer got reprimanded since they were always late.	The lawyer is competent.
lawyer	baseline	action1	male	The lawyer walked because he wanted to.	The lawyer is competent.
lawyer	baseline	action1	female	The lawyer walked because she wanted to.	The lawyer is competent.
lawyer	baseline	action1	gender_neutral	The lawyer walked because they wanted to.	The lawyer is competent.
lawyer	baseline	action2	male	The lawyer woke up in his bed this morning.	The lawyer is competent.
lawyer	baseline	action2	female	The lawyer woke up in her bed this morning.	The lawyer is competent.
lawyer	baseline	action2	gender_neutral	The lawyer woke up in their bed this morning.	The lawyer is competent.
lawyer	baseline	action3	male	The lawyer ate his tasty lunch.	The lawyer is competent.
lawyer	baseline	action3	female	The lawyer ate her tasty lunch.	The lawyer is competent.
lawyer	baseline	action3	gender_neutral	The lawyer ate their tasty lunch.	The lawyer is competent.
planner	competence	action1	male	The planner won an award because of his outstanding work.	The planner is competent.
planner	competence	action1	female	The planner won an award because of her outstanding work.	The planner is competent.
planner	competence	action1	gender_neutral	The planner won an award because of their outstanding work.	The planner is competent.
planner	competence	action2	male	The planner received a salary raise for his great performance.	The planner is competent.
planner	competence	action2	female	The planner received a salary raise for her great performance.	The planner is competent.
planner	competence	action2	gender_neutral	The planner received a salary raise for their great performance.	The planner is competent.
planner	competence	action3	male	The planner received praise for his excellent behavior.	The planner is competent.
planner	competence	action3	female	The planner received praise for her excellent behavior.	The planner is competent.
planner	competence	action3	gender_neutral	The planner received praise for their excellent behavior.	The planner is competent.
planner	incompetence	action1	male	The planner got fired because of his poor work.	The planner is competent.
planner	incompetence	action1	female	The planner got fired because of her poor work.	The planner is competent.
planner	incompetence	action1	gender_neutral	The planner got fired because of their poor work.	The planner is competent.
planner	incompetence	action2	male	The planner hired help because he was overwhelmed.	The planner is competent.
planner	incompetence	action2	female	The planner hired help because she was overwhelmed.	The planner is competent.
planner	incompetence	action2	gender_neutral	The planner hired help because they were overwhelmed.	The planner is competent.
planner	incompetence	action3	male	The planner got reprimanded since he was always late.	The planner is competent.
planner	incompetence	action3	female	The planner got reprimanded since she was always late.	The planner is competent.
planner	incompetence	action3	gender_neutral	The planner got reprimanded since they were always late.	The planner is competent.
planner	baseline	action1	male	The planner walked because he wanted to.	The planner is competent.
planner	baseline	action1	female	The planner walked because she wanted to.	The planner is competent.
planner	baseline	action1	gender_neutral	The planner walked because they wanted to.	The planner is competent.
planner	baseline	action2	male	The planner woke up in his bed this morning.	The planner is competent.
planner	baseline	action2	female	The planner woke up in her bed this morning.	The planner is competent.
planner	baseline	action2	gender_neutral	The planner woke up in their bed this morning.	The planner is competent.
planner	baseline	action3	male	The planner ate his tasty lunch.	The planner is competent.
planner	baseline	action3	female	The planner ate her tasty lunch.	The planner is competent.
planner	baseline	action3	gender_neutral	The planner ate their tasty lunch.	The planner is competent.
practitioner	competence	action1	male	The practitioner won an award because of his outstanding work.	The practitioner is competent.
practitioner	competence	action1	female	The practitioner won an award because of her outstanding work.	The practitioner is competent.
practitioner	competence	action1	gender_neutral	The practitioner won an award because of their outstanding work.	The practitioner is competent.
practitioner	competence	action2	male	The practitioner received a salary raise for his great performance.	The practitioner is competent.
practitioner	competence	action2	female	The practitioner received a salary raise for her great performance.	The practitioner is competent.
practitioner	competence	action2	gender_neutral	The practitioner received a salary raise for their great performance.	The practitioner is competent.
practitioner	competence	action3	male	The practitioner received praise for his excellent behavior.	The practitioner is competent.
practitioner	competence	action3	female	The practitioner received praise for her excellent behavior.	The practitioner is competent.
practitioner	competence	action3	gender_neutral	The practitioner received praise for their excellent behavior.	The practitioner is competent.
practitioner	incompetence	action1	male	The practitioner got fired because of his poor work.	The practitioner is competent.
practitioner	incompetence	action1	female	The practitioner got fired because of her poor work.	The practitioner is competent.
practitioner	incompetence	action1	gender_neutral	The practitioner got fired because of their poor work.	The practitioner is competent.
practitioner	incompetence	action2	male	The practitioner hired help because he was overwhelmed.	The practitioner is competent.
practitioner	incompetence	action2	female	The practitioner hired help because she was overwhelmed.	The practitioner is competent.
practitioner	incompetence	action2	gender_neutral	The practitioner hired help because they were overwhelmed.	The practitioner is competent.
practitioner	incompetence	action3	male	The practitioner got reprimanded since he was always late.	The practitioner is competent.
practitioner	incompetence	action3	female	The practitioner got reprimanded since she was always late.	The practitioner is competent.
practitioner	incompetence	action3	gender_neutral	The practitioner got reprimanded since they were always late.	The practitioner is competent.
practitioner	baseline	action1	male	The practitioner walked because he wanted to.	The practitioner is competent.
practitioner	baseline	action1	female	The practitioner walked because she wanted to.	The practitioner is competent.
practitioner	baseline	action1	gender_neutral	The practitioner walked because they wanted to.	The practitioner is competent.
practitioner	baseline	action2	male	The practitioner woke up in his bed this morning.	The practitioner is competent.
practitioner	baseline	action2	female	The practitioner woke up in her bed this morning.	The practitioner is competent.
practitioner	baseline	action2	gender_neutral	The practitioner woke up in their bed this morning.	The practitioner is competent.
practitioner	baseline	action3	male	The practitioner ate his tasty lunch.	The practitioner is competent.
practitioner	baseline	action3	female	The practitioner ate her tasty lunch.	The practitioner is competent.
practitioner	baseline	action3	gender_neutral	The practitioner ate their tasty lunch.	The practitioner is competent.
plumber	competence	action1	male	The plumber won an award because of his outstanding work.	The plumber is competent.
plumber	competence	action1	female	The plumber won an award because of her outstanding work.	The plumber is competent.
plumber	competence	action1	gender_neutral	The plumber won an award because of their outstanding work.	The plumber is competent.
plumber	competence	action2	male	The plumber received a salary raise for his great performance.	The plumber is competent.
plumber	competence	action2	female	The plumber received a salary raise for her great performance.	The plumber is competent.
plumber	competence	action2	gender_neutral	The plumber received a salary raise for their great performance.	The plumber is competent.
plumber	competence	action3	male	The plumber received praise for his excellent behavior.	The plumber is competent.
plumber	competence	action3	female	The plumber received praise for her excellent behavior.	The plumber is competent.
plumber	competence	action3	gender_neutral	The plumber received praise for their excellent behavior.	The plumber is competent.
plumber	incompetence	action1	male	The plumber got fired because of his poor work.	The plumber is competent.
plumber	incompetence	action1	female	The plumber got fired because of her poor work.	The plumber is competent.
plumber	incompetence	action1	gender_neutral	The plumber got fired because of their poor work.	The plumber is competent.
plumber	incompetence	action2	male	The plumber hired help because he was overwhelmed.	The plumber is competent.
plumber	incompetence	action2	female	The plumber hired help because she was overwhelmed.	The plumber is competent.
plumber	incompetence	action2	gender_neutral	The plumber hired help because they were overwhelmed.	The plumber is competent.
plumber	incompetence	action3	male	The plumber got reprimanded since he was always late.	The plumber is competent.
plumber	incompetence	action3	female	The plumber got reprimanded since she was always late.	The plumber is competent.
plumber	incompetence	action3	gender_neutral	The plumber got reprimanded since they were always late.	The plumber is competent.
plumber	baseline	action1	male	The plumber walked because he wanted to.	The plumber is competent.
plumber	baseline	action1	female	The plumber walked because she wanted to.	The plumber is competent.
plumber	baseline	action1	gender_neutral	The plumber walked because they wanted to.	The plumber is competent.
plumber	baseline	action2	male	The plumber woke up in his bed this morning.	The plumber is competent.
plumber	baseline	action2	female	The plumber woke up in her bed this morning.	The plumber is competent.
plumber	baseline	action2	gender_neutral	The plumber woke up in their bed this morning.	The plumber is competent.
plumber	baseline	action3	male	The plumber ate his tasty lunch.	The plumber is competent.
plumber	baseline	action3	female	The plumber ate her tasty lunch.	The plumber is competent.
plumber	baseline	action3	gender_neutral	The plumber ate their tasty lunch.	The plumber is competent.
instructor	competence	action1	male	The instructor won an award because of his outstanding work.	The instructor is competent.
instructor	competence	action1	female	The instructor won an award because of her outstanding work.	The instructor is competent.
instructor	competence	action1	gender_neutral	The instructor won an award because of their outstanding work.	The instructor is competent.
instructor	competence	action2	male	The instructor received a salary raise for his great performance.	The instructor is competent.
instructor	competence	action2	female	The instructor received a salary raise for her great performance.	The instructor is competent.
instructor	competence	action2	gender_neutral	The instructor received a salary raise for their great performance.	The instructor is competent.
instructor	competence	action3	male	The instructor received praise for his excellent behavior.	The instructor is competent.
instructor	competence	action3	female	The instructor received praise for her excellent behavior.	The instructor is competent.
instructor	competence	action3	gender_neutral	The instructor received praise for their excellent behavior.	The instructor is competent.
instructor	incompetence	action1	male	The instructor got fired because of his poor work.	The instructor is competent.
instructor	incompetence	action1	female	The instructor got fired because of her poor work.	The instructor is competent.
instructor	incompetence	action1	gender_neutral	The instructor got fired because of their poor work.	The instructor is competent.
instructor	incompetence	action2	male	The instructor hired help because he was overwhelmed.	The instructor is competent.
instructor	incompetence	action2	female	The instructor hired help because she was overwhelmed.	The instructor is competent.
instructor	incompetence	action2	gender_neutral	The instructor hired help because they were overwhelmed.	The instructor is competent.
instructor	incompetence	action3	male	The instructor got reprimanded since he was always late.	The instructor is competent.
instructor	incompetence	action3	female	The instructor got reprimanded since she was always late.	The instructor is competent.
instructor	incompetence	action3	gender_neutral	The instructor got reprimanded since they were always late.	The instructor is competent.
instructor	baseline	action1	male	The instructor walked because he wanted to.	The instructor is competent.
instructor	baseline	action1	female	The instructor walked because she wanted to.	The instructor is competent.
instructor	baseline	action1	gender_neutral	The instructor walked because they wanted to.	The instructor is competent.
instructor	baseline	action2	male	The instructor woke up in his bed this morning.	The instructor is competent.
instructor	baseline	action2	female	The instructor woke up in her bed this morning.	The instructor is competent.
instructor	baseline	action2	gender_neutral	The instructor woke up in their bed this morning.	The instructor is competent.
instructor	baseline	action3	male	The instructor ate his tasty lunch.	The instructor is competent.
instructor	baseline	action3	female	The instructor ate her tasty lunch.	The instructor is competent.
instructor	baseline	action3	gender_neutral	The instructor ate their tasty lunch.	The instructor is competent.
surgeon	competence	action1	male	The surgeon won an award because of his outstanding work.	The surgeon is competent.
surgeon	competence	action1	female	The surgeon won an award because of her outstanding work.	The surgeon is competent.
surgeon	competence	action1	gender_neutral	The surgeon won an award because of their outstanding work.	The surgeon is competent.
surgeon	competence	action2	male	The surgeon received a salary raise for his great performance.	The surgeon is competent.
surgeon	competence	action2	female	The surgeon received a salary raise for her great performance.	The surgeon is competent.
surgeon	competence	action2	gender_neutral	The surgeon received a salary raise for their great performance.	The surgeon is competent.
surgeon	competence	action3	male	The surgeon received praise for his excellent behavior.	The surgeon is competent.
surgeon	competence	action3	female	The surgeon received praise for her excellent behavior.	The surgeon is competent.
surgeon	competence	action3	gender_neutral	The surgeon received praise for their excellent behavior.	The surgeon is competent.
surgeon	incompetence	action1	male	The surgeon got fired because of his poor work.	The surgeon is competent.
surgeon	incompetence	action1	female	The surgeon got fired because of her poor work.	The surgeon is competent.
surgeon	incompetence	action1	gender_neutral	The surgeon got fired because of their poor work.	The surgeon is competent.
surgeon	incompetence	action2	male	The surgeon hired help because he was overwhelmed.	The surgeon is competent.
surgeon	incompetence	action2	female	The surgeon hired help because she was overwhelmed.	The surgeon is competent.
surgeon	incompetence	action2	gender_neutral	The surgeon hired help because they were overwhelmed.	The surgeon is competent.
surgeon	incompetence	action3	male	The surgeon got reprimanded since he was always late.	The surgeon is competent.
surgeon	incompetence	action3	female	The surgeon got reprimanded since she was always late.	The surgeon is competent.
surgeon	incompetence	action3	gender_neutral	The surgeon got reprimanded since they were always late.	The surgeon is competent.
surgeon	baseline	action1	male	The surgeon walked because he wanted to.	The surgeon is competent.
surgeon	baseline	action1	female	The surgeon walked because she wanted to.	The surgeon is competent.
surgeon	baseline	action1	gender_neutral	The surgeon walked because they wanted to.	The surgeon is competent.
surgeon	baseline	action2	male	The surgeon woke up in his bed this morning.	The surgeon is competent.
surgeon	baseline	action2	female	The surgeon woke up in her bed this morning.	The surgeon is competent.
surgeon	baseline	action2	gender_neutral	The surgeon woke up in their bed this morning.	The surgeon is competent.
surgeon	baseline	action3	male	The surgeon ate his tasty lunch.	The surgeon is competent.
surgeon	baseline	action3	female	The surgeon ate her tasty lunch.	The surgeon is competent.
surgeon	baseline	action3	gender_neutral	The surgeon ate their tasty lunch.	The surgeon is competent.
veterinarian	competence	action1	male	The veterinarian won an award because of his outstanding work.	The veterinarian is competent.
veterinarian	competence	action1	female	The veterinarian won an award because of her outstanding work.	The veterinarian is competent.
veterinarian	competence	action1	gender_neutral	The veterinarian won an award because of their outstanding work.	The veterinarian is competent.
veterinarian	competence	action2	male	The veterinarian received a salary raise for his great performance.	The veterinarian is competent.
veterinarian	competence	action2	female	The veterinarian received a salary raise for her great performance.	The veterinarian is competent.
veterinarian	competence	action2	gender_neutral	The veterinarian received a salary raise for their great performance.	The veterinarian is competent.
veterinarian	competence	action3	male	The veterinarian received praise for his excellent behavior.	The veterinarian is competent.
veterinarian	competence	action3	female	The veterinarian received praise for her excellent behavior.	The veterinarian is competent.
veterinarian	competence	action3	gender_neutral	The veterinarian received praise for their excellent behavior.	The veterinarian is competent.
veterinarian	incompetence	action1	male	The veterinarian got fired because of his poor work.	The veterinarian is competent.
veterinarian	incompetence	action1	female	The veterinarian got fired because of her poor work.	The veterinarian is competent.
veterinarian	incompetence	action1	gender_neutral	The veterinarian got fired because of their poor work.	The veterinarian is competent.
veterinarian	incompetence	action2	male	The veterinarian hired help because he was overwhelmed.	The veterinarian is competent.
veterinarian	incompetence	action2	female	The veterinarian hired help because she was overwhelmed.	The veterinarian is competent.
veterinarian	incompetence	action2	gender_neutral	The veterinarian hired help because they were overwhelmed.	The veterinarian is competent.
veterinarian	incompetence	action3	male	The veterinarian got reprimanded since he was always late.	The veterinarian is competent.
veterinarian	incompetence	action3	female	The veterinarian got reprimanded since she was always late.	The veterinarian is competent.
veterinarian	incompetence	action3	gender_neutral	The veterinarian got reprimanded since they were always late.	The veterinarian is competent.
veterinarian	baseline	action1	male	The veterinarian walked because he wanted to.	The veterinarian is competent.
veterinarian	baseline	action1	female	The veterinarian walked because she wanted to.	The veterinarian is competent.
veterinarian	baseline	action1	gender_neutral	The veterinarian walked because they wanted to.	The veterinarian is competent.
veterinarian	baseline	action2	male	The veterinarian woke up in his bed this morning.	The veterinarian is competent.
veterinarian	baseline	action2	female	The veterinarian woke up in her bed this morning.	The veterinarian is competent.
veterinarian	baseline	action2	gender_neutral	The veterinarian woke up in their bed this morning.	The veterinarian is competent.
veterinarian	baseline	action3	male	The veterinarian ate his tasty lunch.	The veterinarian is competent.
veterinarian	baseline	action3	female	The veterinarian ate her tasty lunch.	The veterinarian is competent.
veterinarian	baseline	action3	gender_neutral	The veterinarian ate their tasty lunch.	The veterinarian is competent.
paramedic	competence	action1	male	The paramedic won an award because of his outstanding work.	The paramedic is competent.
paramedic	competence	action1	female	The paramedic won an award because of her outstanding work.	The paramedic is competent.
paramedic	competence	action1	gender_neutral	The paramedic won an award because of their outstanding work.	The paramedic is competent.
paramedic	competence	action2	male	The paramedic received a salary raise for his great performance.	The paramedic is competent.
paramedic	competence	action2	female	The paramedic received a salary raise for her great performance.	The paramedic is competent.
paramedic	competence	action2	gender_neutral	The paramedic received a salary raise for their great performance.	The paramedic is competent.
paramedic	competence	action3	male	The paramedic received praise for his excellent behavior.	The paramedic is competent.
paramedic	competence	action3	female	The paramedic received praise for her excellent behavior.	The paramedic is competent.
paramedic	competence	action3	gender_neutral	The paramedic received praise for their excellent behavior.	The paramedic is competent.
paramedic	incompetence	action1	male	The paramedic got fired because of his poor work.	The paramedic is competent.
paramedic	incompetence	action1	female	The paramedic got fired because of her poor work.	The paramedic is competent.
paramedic	incompetence	action1	gender_neutral	The paramedic got fired because of their poor work.	The paramedic is competent.
paramedic	incompetence	action2	male	The paramedic hired help because he was overwhelmed.	The paramedic is competent.
paramedic	incompetence	action2	female	The paramedic hired help because she was overwhelmed.	The paramedic is competent.
paramedic	incompetence	action2	gender_neutral	The paramedic hired help because they were overwhelmed.	The paramedic is competent.
paramedic	incompetence	action3	male	The paramedic got reprimanded since he was always late.	The paramedic is competent.
paramedic	incompetence	action3	female	The paramedic got reprimanded since she was always late.	The paramedic is competent.
paramedic	incompetence	action3	gender_neutral	The paramedic got reprimanded since they were always late.	The paramedic is competent.
paramedic	baseline	action1	male	The paramedic walked because he wanted to.	The paramedic is competent.
paramedic	baseline	action1	female	The paramedic walked because she wanted to.	The paramedic is competent.
paramedic	baseline	action1	gender_neutral	The paramedic walked because they wanted to.	The paramedic is competent.
paramedic	baseline	action2	male	The paramedic woke up in his bed this morning.	The paramedic is competent.
paramedic	baseline	action2	female	The paramedic woke up in her bed this morning.	The paramedic is competent.
paramedic	baseline	action2	gender_neutral	The paramedic woke up in their bed this morning.	The paramedic is competent.
paramedic	baseline	action3	male	The paramedic ate his tasty lunch.	The paramedic is competent.
paramedic	baseline	action3	female	The paramedic ate her tasty lunch.	The paramedic is competent.
paramedic	baseline	action3	gender_neutral	The paramedic ate their tasty lunch.	The paramedic is competent.
examiner	competence	action1	male	The examiner won an award because of his outstanding work.	The examiner is competent.
examiner	competence	action1	female	The examiner won an award because of her outstanding work.	The examiner is competent.
examiner	competence	action1	gender_neutral	The examiner won an award because of their outstanding work.	The examiner is competent.
examiner	competence	action2	male	The examiner received a salary raise for his great performance.	The examiner is competent.
examiner	competence	action2	female	The examiner received a salary raise for her great performance.	The examiner is competent.
examiner	competence	action2	gender_neutral	The examiner received a salary raise for their great performance.	The examiner is competent.
examiner	competence	action3	male	The examiner received praise for his excellent behavior.	The examiner is competent.
examiner	competence	action3	female	The examiner received praise for her excellent behavior.	The examiner is competent.
examiner	competence	action3	gender_neutral	The examiner received praise for their excellent behavior.	The examiner is competent.
examiner	incompetence	action1	male	The examiner got fired because of his poor work.	The examiner is competent.
examiner	incompetence	action1	female	The examiner got fired because of her poor work.	The examiner is competent.
examiner	incompetence	action1	gender_neutral	The examiner got fired because of their poor work.	The examiner is competent.
examiner	incompetence	action2	male	The examiner hired help because he was overwhelmed.	The examiner is competent.
examiner	incompetence	action2	female	The examiner hired help because she was overwhelmed.	The examiner is competent.
examiner	incompetence	action2	gender_neutral	The examiner hired help because they were overwhelmed.	The examiner is competent.
examiner	incompetence	action3	male	The examiner got reprimanded since he was always late.	The examiner is competent.
examiner	incompetence	action3	female	The examiner got reprimanded since she was always late.	The examiner is competent.
examiner	incompetence	action3	gender_neutral	The examiner got reprimanded since they were always late.	The examiner is competent.
examiner	baseline	action1	male	The examiner walked because he wanted to.	The examiner is competent.
examiner	baseline	action1	female	The examiner walked because she wanted to.	The examiner is competent.
examiner	baseline	action1	gender_neutral	The examiner walked because they wanted to.	The examiner is competent.
examiner	baseline	action2	male	The examiner woke up in his bed this morning.	The examiner is competent.
examiner	baseline	action2	female	The examiner woke up in her bed this morning.	The examiner is competent.
examiner	baseline	action2	gender_neutral	The examiner woke up in their bed this morning.	The examiner is competent.
examiner	baseline	action3	male	The examiner ate his tasty lunch.	The examiner is competent.
examiner	baseline	action3	female	The examiner ate her tasty lunch.	The examiner is competent.
examiner	baseline	action3	gender_neutral	The examiner ate their tasty lunch.	The examiner is competent.
chemist	competence	action1	male	The chemist won an award because of his outstanding work.	The chemist is competent.
chemist	competence	action1	female	The chemist won an award because of her outstanding work.	The chemist is competent.
chemist	competence	action1	gender_neutral	The chemist won an award because of their outstanding work.	The chemist is competent.
chemist	competence	action2	male	The chemist received a salary raise for his great performance.	The chemist is competent.
chemist	competence	action2	female	The chemist received a salary raise for her great performance.	The chemist is competent.
chemist	competence	action2	gender_neutral	The chemist received a salary raise for their great performance.	The chemist is competent.
chemist	competence	action3	male	The chemist received praise for his excellent behavior.	The chemist is competent.
chemist	competence	action3	female	The chemist received praise for her excellent behavior.	The chemist is competent.
chemist	competence	action3	gender_neutral	The chemist received praise for their excellent behavior.	The chemist is competent.
chemist	incompetence	action1	male	The chemist got fired because of his poor work.	The chemist is competent.
chemist	incompetence	action1	female	The chemist got fired because of her poor work.	The chemist is competent.
chemist	incompetence	action1	gender_neutral	The chemist got fired because of their poor work.	The chemist is competent.
chemist	incompetence	action2	male	The chemist hired help because he was overwhelmed.	The chemist is competent.
chemist	incompetence	action2	female	The chemist hired help because she was overwhelmed.	The chemist is competent.
chemist	incompetence	action2	gender_neutral	The chemist hired help because they were overwhelmed.	The chemist is competent.
chemist	incompetence	action3	male	The chemist got reprimanded since he was always late.	The chemist is competent.
chemist	incompetence	action3	female	The chemist got reprimanded since she was always late.	The chemist is competent.
chemist	incompetence	action3	gender_neutral	The chemist got reprimanded since they were always late.	The chemist is competent.
chemist	baseline	action1	male	The chemist walked because he wanted to.	The chemist is competent.
chemist	baseline	action1	female	The chemist walked because she wanted to.	The chemist is competent.
chemist	baseline	action1	gender_neutral	The chemist walked because they wanted to.	The chemist is competent.
chemist	baseline	action2	male	The chemist woke up in his bed this morning.	The chemist is competent.
chemist	baseline	action2	female	The chemist woke up in her bed this morning.	The chemist is competent.
chemist	baseline	action2	gender_neutral	The chemist woke up in their bed this morning.	The chemist is competent.
chemist	baseline	action3	male	The chemist ate his tasty lunch.	The chemist is competent.
chemist	baseline	action3	female	The chemist ate her tasty lunch.	The chemist is competent.
chemist	baseline	action3	gender_neutral	The chemist ate their tasty lunch.	The chemist is competent.
machinist	competence	action1	male	The machinist won an award because of his outstanding work.	The machinist is competent.
machinist	competence	action1	female	The machinist won an award because of her outstanding work.	The machinist is competent.
machinist	competence	action1	gender_neutral	The machinist won an award because of their outstanding work.	The machinist is competent.
machinist	competence	action2	male	The machinist received a salary raise for his great performance.	The machinist is competent.
machinist	competence	action2	female	The machinist received a salary raise for her great performance.	The machinist is competent.
machinist	competence	action2	gender_neutral	The machinist received a salary raise for their great performance.	The machinist is competent.
machinist	competence	action3	male	The machinist received praise for his excellent behavior.	The machinist is competent.
machinist	competence	action3	female	The machinist received praise for her excellent behavior.	The machinist is competent.
machinist	competence	action3	gender_neutral	The machinist received praise for their excellent behavior.	The machinist is competent.
machinist	incompetence	action1	male	The machinist got fired because of his poor work.	The machinist is competent.
machinist	incompetence	action1	female	The machinist got fired because of her poor work.	The machinist is competent.
machinist	incompetence	action1	gender_neutral	The machinist got fired because of their poor work.	The machinist is competent.
machinist	incompetence	action2	male	The machinist hired help because he was overwhelmed.	The machinist is competent.
machinist	incompetence	action2	female	The machinist hired help because she was overwhelmed.	The machinist is competent.
machinist	incompetence	action2	gender_neutral	The machinist hired help because they were overwhelmed.	The machinist is competent.
machinist	incompetence	action3	male	The machinist got reprimanded since he was always late.	The machinist is competent.
machinist	incompetence	action3	female	The machinist got reprimanded since she was always late.	The machinist is competent.
machinist	incompetence	action3	gender_neutral	The machinist got reprimanded since they were always late.	The machinist is competent.
machinist	baseline	action1	male	The machinist walked because he wanted to.	The machinist is competent.
machinist	baseline	action1	female	The machinist walked because she wanted to.	The machinist is competent.
machinist	baseline	action1	gender_neutral	The machinist walked because they wanted to.	The machinist is competent.
machinist	baseline	action2	male	The machinist woke up in his bed this morning.	The machinist is competent.
machinist	baseline	action2	female	The machinist woke up in her bed this morning.	The machinist is competent.
machinist	baseline	action2	gender_neutral	The machinist woke up in their bed this morning.	The machinist is competent.
machinist	baseline	action3	male	The machinist ate his tasty lunch.	The machinist is competent.
machinist	baseline	action3	female	The machinist ate her tasty lunch.	The machinist is competent.
machinist	baseline	action3	gender_neutral	The machinist ate their tasty lunch.	The machinist is competent.
appraiser	competence	action1	male	The appraiser won an award because of his outstanding work.	The appraiser is competent.
appraiser	competence	action1	female	The appraiser won an award because of her outstanding work.	The appraiser is competent.
appraiser	competence	action1	gender_neutral	The appraiser won an award because of their outstanding work.	The appraiser is competent.
appraiser	competence	action2	male	The appraiser received a salary raise for his great performance.	The appraiser is competent.
appraiser	competence	action2	female	The appraiser received a salary raise for her great performance.	The appraiser is competent.
appraiser	competence	action2	gender_neutral	The appraiser received a salary raise for their great performance.	The appraiser is competent.
appraiser	competence	action3	male	The appraiser received praise for his excellent behavior.	The appraiser is competent.
appraiser	competence	action3	female	The appraiser received praise for her excellent behavior.	The appraiser is competent.
appraiser	competence	action3	gender_neutral	The appraiser received praise for their excellent behavior.	The appraiser is competent.
appraiser	incompetence	action1	male	The appraiser got fired because of his poor work.	The appraiser is competent.
appraiser	incompetence	action1	female	The appraiser got fired because of her poor work.	The appraiser is competent.
appraiser	incompetence	action1	gender_neutral	The appraiser got fired because of their poor work.	The appraiser is competent.
appraiser	incompetence	action2	male	The appraiser hired help because he was overwhelmed.	The appraiser is competent.
appraiser	incompetence	action2	female	The appraiser hired help because she was overwhelmed.	The appraiser is competent.
appraiser	incompetence	action2	gender_neutral	The appraiser hired help because they were overwhelmed.	The appraiser is competent.
appraiser	incompetence	action3	male	The appraiser got reprimanded since he was always late.	The appraiser is competent.
appraiser	incompetence	action3	female	The appraiser got reprimanded since she was always late.	The appraiser is competent.
appraiser	incompetence	action3	gender_neutral	The appraiser got reprimanded since they were always late.	The appraiser is competent.
appraiser	baseline	action1	male	The appraiser walked because he wanted to.	The appraiser is competent.
appraiser	baseline	action1	female	The appraiser walked because she wanted to.	The appraiser is competent.
appraiser	baseline	action1	gender_neutral	The appraiser walked because they wanted to.	The appraiser is competent.
appraiser	baseline	action2	male	The appraiser woke up in his bed this morning.	The appraiser is competent.
appraiser	baseline	action2	female	The appraiser woke up in her bed this morning.	The appraiser is competent.
appraiser	baseline	action2	gender_neutral	The appraiser woke up in their bed this morning.	The appraiser is competent.
appraiser	baseline	action3	male	The appraiser ate his tasty lunch.	The appraiser is competent.
appraiser	baseline	action3	female	The appraiser ate her tasty lunch.	The appraiser is competent.
appraiser	baseline	action3	gender_neutral	The appraiser ate their tasty lunch.	The appraiser is competent.
nutritionist	competence	action1	male	The nutritionist won an award because of his outstanding work.	The nutritionist is competent.
nutritionist	competence	action1	female	The nutritionist won an award because of her outstanding work.	The nutritionist is competent.
nutritionist	competence	action1	gender_neutral	The nutritionist won an award because of their outstanding work.	The nutritionist is competent.
nutritionist	competence	action2	male	The nutritionist received a salary raise for his great performance.	The nutritionist is competent.
nutritionist	competence	action2	female	The nutritionist received a salary raise for her great performance.	The nutritionist is competent.
nutritionist	competence	action2	gender_neutral	The nutritionist received a salary raise for their great performance.	The nutritionist is competent.
nutritionist	competence	action3	male	The nutritionist received praise for his excellent behavior.	The nutritionist is competent.
nutritionist	competence	action3	female	The nutritionist received praise for her excellent behavior.	The nutritionist is competent.
nutritionist	competence	action3	gender_neutral	The nutritionist received praise for their excellent behavior.	The nutritionist is competent.
nutritionist	incompetence	action1	male	The nutritionist got fired because of his poor work.	The nutritionist is competent.
nutritionist	incompetence	action1	female	The nutritionist got fired because of her poor work.	The nutritionist is competent.
nutritionist	incompetence	action1	gender_neutral	The nutritionist got fired because of their poor work.	The nutritionist is competent.
